zone_code,scenario_id,scenario_name,rain_1h_mm,rain_3h_mm,rain_6h_mm,rain_24h_mm,temperature_2m,apparent_temperature,relative_humidity_2m,wind_speed_10m,hour,is_rush_hour
NSR-GRID-252,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-253,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-253,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-253,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-253,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-253,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-254,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-254,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-254,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-254,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-254,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-255,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-255,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-255,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-255,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-255,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-256,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-256,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-256,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-256,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-256,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-257,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-257,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-257,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-257,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-257,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-258,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-258,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-258,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-258,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-258,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-259,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-259,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-259,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-259,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-259,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-260,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-260,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-260,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-260,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-260,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-261,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-261,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-261,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-261,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-261,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-262,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-262,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-262,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-262,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-262,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-263,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-263,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-263,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-263,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-263,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-264,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-264,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-264,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-264,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-264,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-265,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-265,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-265,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-265,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-265,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-266,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-266,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-266,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-266,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-266,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-267,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-267,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-267,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-267,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-267,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-268,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-268,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-268,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-268,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-268,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-269,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-269,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-269,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-269,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-269,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-270,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-270,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-270,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-270,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-270,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-271,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-271,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-271,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-271,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-271,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-272,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-272,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-272,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-272,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-272,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-273,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-273,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-273,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-273,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-273,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-274,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-274,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-274,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-274,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-274,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-275,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-275,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-275,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-275,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-275,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-276,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-276,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-276,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-276,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-276,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-277,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-277,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-277,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-277,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-277,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-278,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-278,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-278,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-278,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-278,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-279,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-279,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-279,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-279,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-279,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-280,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-280,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-280,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-280,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-280,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-281,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-281,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-281,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-281,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-281,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-282,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-282,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-282,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-282,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-282,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-283,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-283,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-283,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-283,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-283,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-284,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-284,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-284,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-284,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-284,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-285,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-285,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-285,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-285,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-285,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-286,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-286,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-286,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-286,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-286,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-287,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-287,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-287,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-287,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-287,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-288,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-288,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-288,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-288,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-288,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-289,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-289,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-289,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-289,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-289,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-290,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-290,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-290,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-290,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-290,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-291,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-291,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-291,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-291,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-291,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-292,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-292,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-292,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-292,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-292,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-293,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-293,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-293,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-293,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-293,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-294,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-294,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-294,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-294,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-294,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-295,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
NSR-GRID-295,light_rain,Light Rain,2.0,4.0,5.0,7.0,25.0,25.5,65.0,15.0,9,True
NSR-GRID-295,heavy_rain_rush_hour,Heavy Rain During Rush Hour,12.0,24.0,32.0,40.0,23.0,23.5,80.0,22.0,17,True
NSR-GRID-295,extreme_rain,Extreme Rain Event,25.0,50.0,70.0,90.0,22.0,22.5,88.0,30.0,18,True
NSR-GRID-295,hot_day_optional,Hot Urban Heat Day,0.0,0.0,0.0,0.0,40.0,43.0,35.0,10.0,14,False
NSR-GRID-296,normal_day,Normal Dry Day,0.0,0.0,0.0,0.0,30.0,31.0,45.0,12.0,12,False
